"Peak1","Peak2","coaccess"
"chr2:152390584-152400324","chr2:152686031-152687911",0.412835489229177
"chr2:152390584-152400324","chr2:152732884-152740242",0.395847471395439
"chr2:152405515-152407031","chr2:152678017-152680655",0.205514561024236
"chr2:152410547-152415762","chr2:152079119-152085106",0.317942172847074
"chr2:152410547-152415762","chr2:152104503-152106270",0.400256447150505
"chr2:152410547-152415762","chr2:152331651-152333650",0.400126425204712
"chr2:152410547-152415762","chr2:152390584-152400324",0.292796447876123
"chr2:152410547-152415762","chr2:152686031-152687911",0.271480707239988
"chr2:152410547-152415762","chr2:152732884-152740242",0.638784082785006
"chr2:152410547-152415762","chr2:152741594-152742936",0.337252465948158
"chr2:152427197-152427973","chr2:152653824-152655197",0.258306658594802
"chr2:152653824-152655197","chr2:152293133-152294822",0.261493121541742
"chr2:152653824-152655197","chr2:152375429-152377044",0.237813607512778
"chr2:152653824-152655197","chr2:152390584-152400324",0.408399734288844
"chr2:152653824-152655197","chr2:152427197-152427973",0.258306658594802
"chr2:152653824-152655197","chr2:152829513-152832247",0.290168618870068
"chr2:152653824-152655197","chr2:152847015-152849100",0.264539289309123
"chr2:152668822-152672123","chr2:152390584-152400324",0.352669505233048
"chr2:152668822-152672123","chr2:152829513-152832247",0.270651995361268
"chr2:152678017-152680655","chr2:152390584-152400324",0.292763128595655
"chr2:152678017-152680655","chr2:152405515-152407031",0.205514561024236
"chr2:152678017-152680655","chr2:152829513-152832247",0.31758229478666
"chr2:152686031-152687911","chr2:152331651-152333650",0.247538423474641
"chr2:152686031-152687911","chr2:152390584-152400324",0.412835489229177
"chr2:152686031-152687911","chr2:152410547-152415762",0.271480707239988
"chr2:152686031-152687911","chr2:152732884-152740242",0.306836792836839
"chr2:152686031-152687911","chr2:152829513-152832247",0.244020453028654
"chr2:152686031-152687911","chr2:152985299-152986262",0.297034672548934
"chr2:152705609-152708657","chr2:152741594-152742936",0.205341604959836
"chr2:152732884-152740242","chr2:152331651-152333650",0.426354903530068
"chr2:152732884-152740242","chr2:152390584-152400324",0.395847471395439
"chr2:152732884-152740242","chr2:152410547-152415762",0.638784082785006
"chr2:152732884-152740242","chr2:152686031-152687911",0.306836792836839
"chr2:152732884-152740242","chr2:152741594-152742936",0.337335574589673
"chr2:152732884-152740242","chr2:152829513-152832247",0.423513452120101
"chr2:152732884-152740242","chr2:152985299-152986262",0.585346287852634
"chr2:152741594-152742936","chr2:152410547-152415762",0.337252465948158
"chr2:152741594-152742936","chr2:152705609-152708657",0.205341604959836
"chr2:152741594-152742936","chr2:152732884-152740242",0.337335574589673
"chr2:152741594-152742936","chr2:152785411-152786426",0.301000902885486
"chr2:152785411-152786426","chr2:152741594-152742936",0.301000902885486
"chr2:152804203-152805065","chr2:152817759-152818715",0.302521266039387
"chr2:152804203-152805065","chr2:152923476-152924289",0.228545816948726
"chr2:152804203-152805065","chr2:153045532-153046660",0.253656712792981
"chr2:152804203-152805065","chr2:153047608-153050374",0.54481194763004
"chr2:152804203-152805065","chr2:153070675-153072989",0.2687740694752
"chr2:152817759-152818715","chr2:152804203-152805065",0.302521266039387
"chr2:152817759-152818715","chr2:152923476-152924289",0.325372801358314
"chr2:152817759-152818715","chr2:153045532-153046660",0.249513921165888
"chr2:152817759-152818715","chr2:153047608-153050374",0.552292181292122
"chr2:152817759-152818715","chr2:153185843-153186854",0.241197006084553
"chr2:152829513-152832247","chr2:152653824-152655197",0.290168618870068
"chr2:152829513-152832247","chr2:152668822-152672123",0.270651995361268
"chr2:152829513-152832247","chr2:152678017-152680655",0.31758229478666
"chr2:152829513-152832247","chr2:152686031-152687911",0.244020453028654
"chr2:152829513-152832247","chr2:152732884-152740242",0.423513452120101
"chr2:152829513-152832247","chr2:152847015-152849100",0.34963979806348
"chr2:152829513-152832247","chr2:152950338-152952894",0.322685240875289
"chr2:152829513-152832247","chr2:152985299-152986262",0.292938881842186
"chr2:152829513-152832247","chr2:153014640-153017222",0.293516111626159
"chr2:152829513-152832247","chr2:153160274-153162519",0.240106916845064
"chr2:152829513-152832247","chr2:153224781-153225967",0.254087389634525
"chr2:152829513-152832247","chr2:153239655-153242423",0.23167431766981
"chr2:152847015-152849100","chr2:152653824-152655197",0.264539289309123
"chr2:152847015-152849100","chr2:152829513-152832247",0.34963979806348
"chr2:152847015-152849100","chr2:153014640-153017222",0.241236535062235
"chr2:152913680-152915264","chr2:152950338-152952894",0.231229338605023
"chr2:152913680-152915264","chr2:153160274-153162519",0.25946854482888
"chr2:152913680-152915264","chr2:153224781-153225967",0.310508313263693
"chr2:152923476-152924289","chr2:152804203-152805065",0.228545816948726
"chr2:152923476-152924289","chr2:152817759-152818715",0.325372801358314
"chr2:152923476-152924289","chr2:153045532-153046660",0.235335841258015
"chr2:152923476-152924289","chr2:153047608-153050374",0.45377539409142
"chr2:152923476-152924289","chr2:153070675-153072989",0.230019216337207
"chr2:152923476-152924289","chr2:153185843-153186854",0.359670154256983
"chr2:152946840-152948154","chr2:153062981-153064216",0.279166720089674
"chr2:152950338-152952894","chr2:152829513-152832247",0.322685240875289
"chr2:152950338-152952894","chr2:152913680-152915264",0.231229338605023
"chr2:152950338-152952894","chr2:153014640-153017222",0.20048357686774
"chr2:152950338-152952894","chr2:153160274-153162519",0.336060673193118
"chr2:152950338-152952894","chr2:153224781-153225967",0.344944344450853
"chr2:152985299-152986262","chr2:152686031-152687911",0.297034672548934
"chr2:152985299-152986262","chr2:152732884-152740242",0.585346287852634
"chr2:152985299-152986262","chr2:152829513-152832247",0.292938881842186
"chr2:153003213-153004608","chr2:153185843-153186854",0.205459784538546
"chr2:153003213-153004608","chr2:153418246-153418992",0.225344723854699
"chr2:153014640-153017222","chr2:152829513-152832247",0.293516111626159
"chr2:153014640-153017222","chr2:152847015-152849100",0.241236535062235
"chr2:153014640-153017222","chr2:152950338-152952894",0.20048357686774
"chr2:153014640-153017222","chr2:153344648-153347827",0.322084178364577
"chr2:153014640-153017222","chr2:153442047-153446947",0.358534072646262
"chr2:153014640-153017222","chr2:153490772-153495053",0.263377920536021
"chr2:153030665-153034329","chr2:153045532-153046660",0.228911198584969
"chr2:153045532-153046660","chr2:152804203-152805065",0.253656712792981
"chr2:153045532-153046660","chr2:152817759-152818715",0.249513921165888
"chr2:153045532-153046660","chr2:152923476-152924289",0.235335841258015
"chr2:153045532-153046660","chr2:153030665-153034329",0.228911198584969
"chr2:153045532-153046660","chr2:153047608-153050374",0.457054825407852
"chr2:153045532-153046660","chr2:153470714-153471558",0.276844729737942
"chr2:153047608-153050374","chr2:152804203-152805065",0.54481194763004
"chr2:153047608-153050374","chr2:152817759-152818715",0.552292181292121
"chr2:153047608-153050374","chr2:152923476-152924289",0.45377539409142
"chr2:153047608-153050374","chr2:153045532-153046660",0.457054825407852
"chr2:153047608-153050374","chr2:153070675-153072989",0.271353017140243
"chr2:153047608-153050374","chr2:153185843-153186854",0.258486392365008
"chr2:153047608-153050374","chr2:153418246-153418992",0.258897351642689
"chr2:153047608-153050374","chr2:153425523-153427492",0.297931333334925
"chr2:153047608-153050374","chr2:153454390-153454696",0.291443355099257
"chr2:153047608-153050374","chr2:153470714-153471558",0.627315383882146
"chr2:153047608-153050374","chr2:153482192-153484791",0.403033939566702
"chr2:153062981-153064216","chr2:152946840-152948154",0.279166720089674
"chr2:153062981-153064216","chr2:153132455-153133191",0.235008778702011
"chr2:153070675-153072989","chr2:152804203-152805065",0.2687740694752
"chr2:153070675-153072989","chr2:152923476-152924289",0.230019216337207
"chr2:153070675-153072989","chr2:153047608-153050374",0.271353017140243
"chr2:153070675-153072989","chr2:153418246-153418992",0.213713106523238
"chr2:153070675-153072989","chr2:153470714-153471558",0.203650273149451
"chr2:153132455-153133191","chr2:153062981-153064216",0.235008778702011
"chr2:153140019-153140741","chr2:153425523-153427492",0.402411578232008
"chr2:153140019-153140741","chr2:153495822-153498874",0.511371675012384
"chr2:153160274-153162519","chr2:152829513-152832247",0.240106916845064
"chr2:153160274-153162519","chr2:152913680-152915264",0.25946854482888
"chr2:153160274-153162519","chr2:152950338-152952894",0.336060673193118
"chr2:153160274-153162519","chr2:153224781-153225967",0.462072366493108
"chr2:153160274-153162519","chr2:153344648-153347827",0.233892985767996
"chr2:153160274-153162519","chr2:153442047-153446947",0.246974275360757
"chr2:153160274-153162519","chr2:153490772-153495053",0.238255492342534
"chr2:153185843-153186854","chr2:152817759-152818715",0.241197006084553
"chr2:153185843-153186854","chr2:152923476-152924289",0.359670154256983
"chr2:153185843-153186854","chr2:153003213-153004608",0.205459784538546
"chr2:153185843-153186854","chr2:153047608-153050374",0.258486392365008
"chr2:153185843-153186854","chr2:153418246-153418992",0.350200969436343
"chr2:153185843-153186854","chr2:153470714-153471558",0.207361597738442
"chr2:153224781-153225967","chr2:152829513-152832247",0.254087389634525
"chr2:153224781-153225967","chr2:152913680-152915264",0.310508313263693
"chr2:153224781-153225967","chr2:152950338-152952894",0.344944344450853
"chr2:153224781-153225967","chr2:153160274-153162519",0.462072366493108
"chr2:153224781-153225967","chr2:153344648-153347827",0.254614897769864
"chr2:153224781-153225967","chr2:153442047-153446947",0.279619084492187
"chr2:153224781-153225967","chr2:153490772-153495053",0.316317304669171
"chr2:153239655-153242423","chr2:152829513-152832247",0.23167431766981
"chr2:153239655-153242423","chr2:153344648-153347827",0.230697859507605
"chr2:153239655-153242423","chr2:153490772-153495053",0.202939468084286
"chr2:153287846-153288247","chr2:153344648-153347827",0.223214841829774
"chr2:153287846-153288247","chr2:153442047-153446947",0.231304580697636
"chr2:153290757-153292695","chr2:153525999-153531454",0.28646715933329
"chr2:153290757-153292695","chr2:153631881-153633424",0.310080893232211
"chr2:153344648-153347827","chr2:153014640-153017222",0.322084178364577
"chr2:153344648-153347827","chr2:153160274-153162519",0.233892985767996
"chr2:153344648-153347827","chr2:153224781-153225967",0.254614897769864
"chr2:153344648-153347827","chr2:153239655-153242423",0.230697859507605
"chr2:153344648-153347827","chr2:153287846-153288247",0.223214841829774
"chr2:153344648-153347827","chr2:153442047-153446947",0.639165591882322
"chr2:153344648-153347827","chr2:153490772-153495053",0.612077408839504
"chr2:153344648-153347827","chr2:153525999-153531454",0.436184920119795
"chr2:153344648-153347827","chr2:153586150-153587247",0.238994538506343
"chr2:153344648-153347827","chr2:153631881-153633424",0.334990174078553
"chr2:153344648-153347827","chr2:153740352-153742631",0.642620275368274
"chr2:153418246-153418992","chr2:153003213-153004608",0.225344723854699
"chr2:153418246-153418992","chr2:153047608-153050374",0.258897351642689
"chr2:153418246-153418992","chr2:153070675-153072989",0.213713106523238
"chr2:153418246-153418992","chr2:153185843-153186854",0.350200969436343
"chr2:153418246-153418992","chr2:153592314-153593881",0.292258345885204
"chr2:153421005-153423144","chr2:153442047-153446947",0.247303872899784
"chr2:153425523-153427492","chr2:153047608-153050374",0.297931333334925
"chr2:153425523-153427492","chr2:153140019-153140741",0.402411578232008
"chr2:153425523-153427492","chr2:153470714-153471558",0.200560160919918
"chr2:153425523-153427492","chr2:153482192-153484791",0.277558740490486
"chr2:153425523-153427492","chr2:153495822-153498874",0.533672852475666
"chr2:153425523-153427492","chr2:153592314-153593881",0.230351370747163
"chr2:153425523-153427492","chr2:153599956-153601668",0.401513299736
"chr2:153425523-153427492","chr2:153607668-153611741",0.448138028236268
"chr2:153425523-153427492","chr2:153702896-153703852",0.355254363019045
"chr2:153425523-153427492","chr2:153712170-153713756",0.513584845077198
"chr2:153425523-153427492","chr2:153724805-153725497",0.23859322862965
"chr2:153442047-153446947","chr2:153014640-153017222",0.358534072646262
"chr2:153442047-153446947","chr2:153160274-153162519",0.246974275360757
"chr2:153442047-153446947","chr2:153224781-153225967",0.279619084492187
"chr2:153442047-153446947","chr2:153287846-153288247",0.231304580697636
"chr2:153442047-153446947","chr2:153344648-153347827",0.639165591882322
"chr2:153442047-153446947","chr2:153421005-153423144",0.247303872899784
"chr2:153442047-153446947","chr2:153490772-153495053",0.597493333184177
"chr2:153442047-153446947","chr2:153525999-153531454",0.279832267738901
"chr2:153442047-153446947","chr2:153586150-153587247",0.200736297032006
"chr2:153442047-153446947","chr2:153631881-153633424",0.31580472901915
"chr2:153442047-153446947","chr2:153740352-153742631",0.611980402392992
"chr2:153454390-153454696","chr2:153047608-153050374",0.291443355099257
"chr2:153470714-153471558","chr2:153045532-153046660",0.276844729737942
"chr2:153470714-153471558","chr2:153047608-153050374",0.627315383882146
"chr2:153470714-153471558","chr2:153070675-153072989",0.203650273149451
"chr2:153470714-153471558","chr2:153185843-153186854",0.207361597738442
"chr2:153470714-153471558","chr2:153425523-153427492",0.200560160919918
"chr2:153470714-153471558","chr2:153482192-153484791",0.243048658461132
"chr2:153470714-153471558","chr2:153592314-153593881",0.554831292335633
"chr2:153470714-153471558","chr2:153607668-153611741",0.284981268025031
"chr2:153470714-153471558","chr2:153702896-153703852",0.228583856072027
"chr2:153482192-153484791","chr2:153047608-153050374",0.403033939566702
"chr2:153482192-153484791","chr2:153425523-153427492",0.277558740490486
"chr2:153482192-153484791","chr2:153470714-153471558",0.243048658461132
"chr2:153482192-153484791","chr2:153495822-153498874",0.307779372313064
"chr2:153482192-153484791","chr2:153592314-153593881",0.273968214880564
"chr2:153482192-153484791","chr2:153599956-153601668",0.242066408081467
"chr2:153482192-153484791","chr2:153607668-153611741",0.398684457014627
"chr2:153482192-153484791","chr2:153702896-153703852",0.218158510782039
